location_name,street_address,city,latitude,longitude
Philadelphia Yearly Meeting Of Friends,611 E Prospect Ave,State College,40.798173,-77.849986
Philipsburg Cemetery,Elm Street And Cemetery Road,Philipsburg,40.886906,-78.210875
Philipsburg Day Care Center,328 N Front St,Philipsburg,40.89873,-78.224582
Philipsburg El Sch,1810 Black Moshannon Rd,Philipsburg,40.903751,-78.201407
Philipsburg Hearing Services,271 Railroad St Rte 322,Philipsburg,40.90418,-78.223071
Philipsburg Marble & Granite,130 N Centre St,Philipsburg,40.897959,-78.221401
Philipsburg Massage Clinic,125 N Front St,Philipsburg,40.896714,-78.2235
Philipsburg Osceola Area Hs,502 Philips St,Philipsburg,40.89231,-78.209707
Philipsburg Police Department Philipsburg Pennsylvania,4 N Centre St,Philipsburg,40.896717,-78.220695
Philipsburg School Age Program,1810 Black Moshannon Rd,Philipsburg,40.90383,-78.201651
Phillipsburg Sacc Alternate Site,Fourth And Presqueisle St,Philipsburg,40.896753,-78.219126
Philly Pretzel Factory,Walmart Bakery 373 Benner Pike,State College,40.832559,-77.808289
Pho 11,146 N Atherton St,State College,40.792324,-77.86703
Phoenix,Suite 210,State College,40.782353,-77.886646
Phoenix,196 Match Factory Pl,Bellefonte,40.908801,-77.782712
Phoenix Rehabilitation & Health Services,1700 Old Gatesburg Rd Ste 210,State College,40.782505,-77.886833
Phyrst Bar,111 E Beaver Ave,State College,40.793754,-77.860129
Physique Boutique,805 S Atherton St Ste 102,State College,40.786227,-77.855244
Pier 1 Imports,221 Patriot Ln,State College,40.810723,-77.902691
Pietro Hair Salon,1766 S Atherton St,State College,40.784133,-77.834363
Pine Grove Mills Cemetery,South Nixon Road,Pine Grove Mills,40.735439,-77.887153
Pine Hall Cemetery,West College Avenue And Erie Street,State College,40.801032,-77.852047
Pine Hall Lutheran Church,1760 W College Ave,State College,40.77717,-77.883065
Pink Famous,446 Blue College Dr Ste 805,Park Forest Village,40.798421,-77.888624
Pita Cabana Cafe,334 E Calder Way,State College,40.796745,-77.857124
Pizza Heaven,137 W Streamside Pl,Spring Mills,40.853598,-77.571538
Pizza Hut,760 S Atherton St,State College,40.78563,-77.854972
Pizza Hut,1074 E Bishop St,Bellefonte,40.914347,-77.758601
Pizza Mia,114 Hetzel St,State College,40.799026,-77.854724
Pizza Mia,106 N Spring St,Bellefonte,40.912163,-77.779492
Planet Fitness,2901 E College Ave,State College,40.834077,-77.799153
Plato's Closet,1526 N Atherton St,Park Forest Village,40.806576,-77.890986
Playa Bowls,Hetzel St. 482 East Calder Way,State College,40.798787,-77.856542
Plaza Azteca Restaurants,1550 S Atherton St,State College,40.784783,-77.83761
Plaza Centre Antiques,124 1/2 W High St,Bellefonte,40.911572,-77.778601
Plaza Mexican Bar And Grill,1550 S Atherton St,State College,40.784784,-77.837609
Pleasant Gap American Legion Post 867,435 S Main St,Pleasant Gap,40.862232,-77.732099
Pleasant Gap El Sch,230 S Main St,Pleasant Gap,40.865883,-77.740489
Pleasant Gap Fire Company 1 Incorporated,475 Robinson Ln,Pleasant Gap,40.866347,-77.756831
Pletcher's Beer Distributor,330 W Aaron Dr,Park Forest Village,40.805938,-77.892617
Plumb Gold,Nittany Mall,State College,40.832529,-77.800474
Plumbs Drug Store,105 N Allegheny St,Bellefonte,40.912313,-77.778183
PNC Financial Services,1408 N Atherton St,Park Forest Village,40.805163,-77.887763
PNC Financial Services,122 E College Ave,State College,40.794729,-77.860786
PNC Financial Services,Ll0211 Hub Robeson Bldg,State College,40.798304,-77.860671
PNC Financial Services,1601 S Atherton St,State College,40.785662,-77.836771
PNC Financial Services,801 E Bishop St,Bellefonte,40.913821,-77.764586
Poe Valley State Park,136 Poe Valley Rd,Coburn,40.82498,-77.467407
Poindexter,125 S Atherton St,State College,40.791508,-77.864172
Point Man International Ministries,168 Pike Rd,Nittany,40.995267,-77.554625
Pokey's Wings,300 S Pugh St,State College,40.793063,-77.857188
Pollock Andrew J,Black Bear Rd,Winburne,40.949249,-78.137179
Ponish Anthony Insurance,524 Brittany Dr,Park Forest Village,40.803413,-77.909938
PonyExpress1234,445 Waupelani Dr,State College,40.777735,-77.85524
Poorman's Auto Body,164 Autumn Cir,Stormstown,40.768745,-78.020076
Poorman's Welding & Fabrication Inc,168 Kramer Rd,Aaronsburg,40.909447,-77.428308
Poppy and co,126 N 2nd St,Philipsburg,40.897394,-78.222175
Port Matilda Baptist Church,Main,Port Matilda,40.800528,-78.052051
Port Matilda Elementary School Pto,209 Locust Street,Port Matilda,40.80017,-78.050226
Port Matilda Hotel & Tavern,001 E Plank Rd,Port Matilda,40.799494,-78.054172
Port Matilda Methodist Cemetery,Locust And East Church Street,Port Matilda,40.799889,-78.050264
Port Matilda Presbyterian Cemetery,Cemetery Road,Port Matilda,40.804573,-78.05081
Port Matilda United Methodist Church,209 S Main St,Port Matilda,40.799522,-78.051119
Porter's Paint & Wallcovering,1821 W College Ave,State College,40.77661,-77.885391
Portfolio A Salon,112 N Church St,Boalsburg,40.77607,-77.793019
Power Train State College,2101 S Atherton St Ste 10,State College,40.78616,-77.831703
Praxair,1348 Benner Pike,State College,40.844509,-77.794334
Price Parkway Service,401 N 3rd St,Philipsburg,40.899776,-78.22354
Primanti Bros.,130 Heister St,State College,40.796606,-77.85703
Primerica,3006 Research Dr Ste B1,State College,40.766672,-77.880714
Primerica,315 S Allen St Ste 121,State College,40.792402,-77.85775
PrinterMech,171 Technology Dr Ste 100,Boalsburg,40.778381,-77.776612
Pro Trans,2400 Commercial Blvd,Houserville,40.826266,-77.811668
ProCare Physical Therapy,2825 Earlystown Rd,Centre Hall,40.833038,-77.678462
Progressive Insurance,125 E Main St,Millheim,40.891054,-77.475235
Progressive Motors,Benner Pike,Bellefonte,40.885378,-77.779975
Psea State College,400 Shiloh Rd,State College,40.8388,-77.803503
PSU Ice Cream Short Course,116 Agricultural Sciences,State College,40.802552,-77.863938
Psychological Associates of Central Pennsylvania,1315 S Allen St Ste 303,State College,40.783948,-77.847577
Pump Station Cafe,103 Boal Ave,Boalsburg,40.778602,-77.79258
Pure Freedom,1117 William St,State College,40.791791,-77.846119
Pursell Craig E DO,4570 Penns Valley Rd,Spring Mills,40.877104,-77.526546
Qdoba Mexican Grill,1908 N Atherton St,Park Forest Village,40.808664,-77.905153
Quaker Steak & Lube,501 Benner Pike,State College,40.83423,-77.80428
Quality Hydraulics LLC,2460 Commercial Blvd,Houserville,40.827086,-77.810509
Quality Inn,1274 N Atherton St,State College,40.802452,-77.883423
Quest Diagnostics,235 Northland Ctr,Park Forest Village,40.802636,-77.886162
Quick Fuel,1282 N Atherton St,State College,40.803274,-77.884131
R & T's Creative Oasis,133 E Beaver Ave,State College,40.794156,-77.859567
R Paul Campbell D M D,114 S School St,Bellefonte,40.914741,-77.761945
R R Ruff N Ready,206 D St,South Philipsburg,40.887693,-78.219955
R.E. Michel,2371 Commercial Blvd,Houserville,40.825122,-77.811615
Radiator,234 S Potter St,Bellefonte,40.908905,-77.785989
Radio Park El Sch,800 W Cherry Ln,State College,40.799035,-77.884547
Radio Park School Age Child Care,800 W Cherry Ln,State College,40.799183,-77.88433
Ramada,1450 S Atherton St,State College,40.784421,-77.8402
Rampage Room,2901 E College Ave Ste 312,State College,40.832554,-77.800442
Randy Confer Auto Center,1211 E College Ave,State College,40.808975,-77.836006
Rapid Transit Sportswear,115 S Allen St,State College,40.794274,-77.861018
Raykovitz John R PHD,454 Rolling Ridge Dr,State College,40.785234,-77.824971
Raymond Gary A DPM,220 Regent Ct Ste F,State College,40.784008,-77.820655
Raymond James Financial,1348 S Atherton St,State College,40.784389,-77.841614
Raymond's Tire Distributor,147 E College Ave,Pleasant Gap,40.869586,-77.745115
RE Farm Cafe at Windswept Farm,1000 Fillmore Rd,State College,40.8564,-77.875549
Rebelz Gentlemen's Club,601 Spruce Rd,Moshannon,41.047904,-78.003293
Rec Hall,97 293 N Atherton St,State College,40.807624,-77.859692
Recreation Building Penn State University,Recreation Bldg,State College,40.807522,-77.859277
Red Horse Tavern,104 N Main St,Pleasant Gap,40.867879,-77.747414
Red Lobster,1670 N Atherton St,Park Forest Village,40.807506,-77.896071
Redifer Commons,441 499 East College Ave,State College,40.79956,-77.855825
RedLine Speed Shine Car Wash,2108 N Atherton St,Park Forest Village,40.809326,-77.910274
RedLine Speed Shine Shiloh Rd,301 Shiloh Rd,State College,40.837706,-77.803538
RedLine Speed Shine South Atherton,143 Southridge Plz,Bellefonte,40.783407,-77.831279
Reedy Yvonne B Dr,324 E Pine St,Philipsburg,40.898059,-78.221052
Rees' Truck Stop,520 W Sycamore Rd,Snow Shoe,41.027642,-77.934807
Rees'exit 22 Restaurant,516 W Sycamore Rd,Snow Shoe,41.028153,-77.935331
Reformed and Lutheran Cemetery,West Church Street And Willow Avenue,Centre Hall,40.845757,-77.690614
Regal Nails Salon & Spa,373 Benner Pike,State College,40.83254,-77.808328
Rehab Care Group,205 Lions Hill Rd,Toftrees,40.825377,-77.872149
Reliance Bank,100 Hawbaker Industrial Dr,State College,40.810565,-77.91354
Remcom,315 S Allen St Ste 222,State College,40.792192,-77.857888
Rent-A-Center,111 N Allegheny St,Bellefonte,40.912448,-77.778239
Residence Inn by Marriott,1555 University Dr,State College,40.786312,-77.836986
Resko Beth Lsw,320 Rolling Ridge Dr,State College,40.787125,-77.827962
Restore Eye Care,650 Grays Woods Blvd Ste 120,Port Matilda,40.814573,-77.940049
Results Training Plus,451 E Hamilton Ave,State College,40.796024,-77.849676
Revive Modern Massage,311 S Allen St Ste 3,State College,40.792327,-77.857868
Rey Azteca,485 Benner Pike,State College,40.833862,-77.804524
Reyes Active Body Chiropractic,2505 Green Tech Dr Ste A3,State College,40.814199,-77.917962
Reynolds Mansion,101 W Linn St,Bellefonte,40.915894,-77.779666
Richards Stover Group Kissinger Bigatel &amp Brower Realtors,2300 S Atherton St,State College,40.78423,-77.828644
Richmond's Service Station,Point Lookout,Philipsburg,40.914766,-78.009737
Richner Carl B Excavating,1034 Old 220 Rd,Bellefonte,40.951231,-77.759585
Richner's Auto Parts,259 Swampoodle Rd,Howard,40.955534,-77.793544
RichnersCustomExhaust,151 Fetzertown Rd,Bellefonte,40.985036,-77.825876
Ricoh USA,2601 Gateway Dr,State College,40.768822,-77.884181
Ricotta Jewelry & Gifts,105 N Front St,Philipsburg,40.896272,-78.223223
RidgeCrest Home Sales,11049 N Eagle Valley Rd,Blanchard,41.063799,-77.604415
Ridgecrest Park,1124 Zion Ridge Ave,Zion,40.92288,-77.685505
Ridgemont Parklet,206 Harvard Rd,Port Matilda,40.828227,-77.945881
Rigg Rebuilders,111 Riggs Ln,Clarence,41.039761,-77.94736
Rigg Rebuilders Inc II,701 E Bishop St,Bellefonte,40.913367,-77.766732
Right Creative,220 N 5th St Ste 300,Philipsburg,40.899208,-78.219939
Riglin's Outdoors,263 E Main St,Howard,41.017659,-77.654742
Riley On Main,101 E Main St,Boalsburg,40.775929,-77.792645
Rinaldo's Barber Shop,107 S Allen St,State College,40.794342,-77.861213
Rine April PA C,200 Scenery Dr,State College,40.785067,-77.819977
Rising Spring Meats,119 Cooper St,Spring Mills,40.852941,-77.56568
Rita's Italian Ice,119 E Beaver Ave,State College,40.793949,-77.859933
Ritchey Mock & Associates PC,2038 Sandy Dr,State College,40.78575,-77.90061
Ritchie J M Veterinary Hospital,1335 N Atherton St,State College,40.804753,-77.885583
Ritchie J M Veterinary Hospital,2790 W College Ave Ste 1000,State College,40.764312,-77.88174
Rite Aid,1536 N Atherton St,Park Forest Village,40.806565,-77.891656
Rite Aid,510 Westerly Pkwy,State College,40.782182,-77.852858
Rite Aid,1927 S Atherton St,State College,40.786259,-77.832585
Rite Aid,821 E Bishop St,Bellefonte,40.914311,-77.76322
Rite Aid Pharmacies,925 E Bishop St,Bellefonte,40.915138,-77.760429
RJ's Pub & Grill,615 N 9th St,Philipsburg,40.904361,-78.220256
Roan's Body Shop,116 S Corl St,State College,40.783203,-77.874148
Robert G Saylor DDS,240 S Burrowes St,State College,40.79077,-77.86166
Robert L Kilareski DDS,1019 Ghaner Rd Ste A,Port Matilda,40.815692,-77.939372
Robert M Sides Family Music Center,1801 N Atherton St,State College,40.80905,-77.901848
Roberts Motors Company,2 W Laurel St,Philipsburg,40.896084,-78.223569
Roberts Oxygen,380 W College Ave,Pleasant Gap,40.861813,-77.755265
Robin Hood Brewing Co,1796 Zion Rd,Bellefonte,40.915624,-77.728323
Rock And Ruthless Tattoo Parlor,200 N 2nd St Ste 4,Philipsburg,40.897707,-78.222643
Rock Ethics Institute,131 Sparks Bldg,State College,40.796859,-77.865645
Rock Hill Cemetery,Bush Valley Road And Rock Hill Road,Centre Hall,40.800146,-77.762728
Rockview Adult Institution Bellefonte Pennsylvania,Rr 26,Bellefonte,40.913324,-77.777929
RockviewPleasant Gap PennDOT Driver License Center,812 W College Ave,Pleasant Gap,40.857526,-77.761094
Rockville School,106 Schoolhouse Ln,Rebersburg,40.949892,-77.45449
Rocky Ridge Outdoor Furniture,153 Sawmill Dr,Coburn,40.868365,-77.446776
Rodef Shalom Cemetery,West Water Street,Bellefonte,40.90582,-77.788362
Rodeway Inn,1040nathertonstreet,State College,40.800734,-77.879693
Rolling Ridge Dental Care,432 Rolling Ridge Dr Ste 1,State College,40.785323,-77.825934
Romola Bible Church,2280 Marsh Creek Rd,Howard,41.058946,-77.683961
Romola Christian Cemetery,Marsh Creek Road And Phantom Lane,Howard,41.058132,-77.685694
Rony's Place,276 W College Ave,Pleasant Gap,40.863085,-77.75316
Roots Natural Kitchen,270 E Beaver Ave,State College,40.795442,-77.857393
Roots Natural Kitchen Catering,270 E Beaver Ave,State College,40.795425,-77.857396
Rosenfeld Jeff,301 S Allen St Ste 111,State College,40.79247,-77.858087
Ross Cemetery,Marengo And West Galesburg Road,Warriors Mark,40.744083,-78.030515
Ross Stores,311 Benner Pike,State College,40.83031,-77.807513
Rossman Audio,597 W Hillside Ave,Park Forest Village,40.809362,-77.915822
Rothrock Coffee,1736 S Atherton St,State College,40.784407,-77.834548
Rothrock Massage,3943 S Atherton St Bldg 1,Boalsburg,40.781491,-77.799484
Roy M Love DC,611 University Dr Ste 214,State College,40.799145,-77.846961
Royal Pet Resort,500 Maurer Ln,Julian,40.865039,-78.005033
Rtd Embedded Technologies,103 Innovation Blvd,State College,40.833282,-77.842382
Runville United Methodist Charge,1216 Runville Rd,Bellefonte,40.965206,-77.840741
Runville United Methodist Church,1216 Runville Rd,Bellefonte,40.965208,-77.840752
Rural King,2901 E College Ave Ste 900,State College,40.832533,-77.800443
Rush Township Municipal Park,Logan & Davis St,North Philipsburg,40.90466,-78.21103
Russell Hildebrand DC,1460 Martin St,Park Forest Village,40.803962,-77.890979
Russian Church of Christ,3645 W College Ave,State College,40.753965,-77.872573
Rutter Home Sales Team,740 S Atherton St,State College,40.785522,-77.855509
Rutter's Farm Stores,731 Rishel Hill Rd,Bellefonte,40.876316,-77.776996
S & R Repairs Towing & Recovery,125 Sams Dr,Bellefonte,40.934974,-77.813116
S and A Babe Ruth Field,485 Airport Rd,State College,40.775316,-77.880698
Safelite,2218 N Atherton St,Park Forest Village,40.809595,-77.912246
Saint Andrew's Episcopal Church Columbarium,208 W Foster Ave,State College,40.790722,-77.859744
Saint John's Episcopal Church Columbarium,120 W Lamb St,Bellefonte,40.914939,-77.779295
Saint Johns Cemetery,Shope Street And East Bishop Street,Bellefonte,40.911248,-77.769567
Saint Johns United Methodist Church,Beaver & Burrowes Street,State College,40.791667,-77.862371
Saint Marys Catholic Cemetery,West Nectarine Street And 3rd Street,Snow Shoe,41.030025,-77.952595
Saint Michaels Cemetery,Saint Michaels Lane,Clarence,41.054816,-77.948505
Saint Pauls Union Cemetery,Penn Valley Road,Aaronsburg,40.896397,-77.438686
Saint Peters Lutheran and Reformed Cemetery,Town Lane And South Street,Rebersburg,40.9437,-77.443102
Saint's Cafe,123 W Beaver Ave,State College,40.793049,-77.861074
Sakura Sushi Bar & Asian Cuisine,1525 S Atherton St,State College,40.78558,-77.837787
Salem Hill Haven,424 Heckman Cemetery Rd,Spring Mills,40.872347,-77.535465
Salem United Church of Christ Cemetery,Penn Valley Road And Heckman Cemetery Road,Spring Mills,40.874464,-77.535675
Saleme Insurance Services,2125 E College Ave Ste 201,Houserville,40.820947,-77.81627
Sally Beauty Supply,321C Benner Pike,State College,40.830938,-77.808753
Salon Beautiful,270 W Hamilton Ave,State College,40.786951,-77.857003
Salud Juicery,109 S Fraser St,State College,40.793391,-77.862378
Sam's Club,381 Benner Pike,State College,40.833877,-77.806275
Sam's Pharmacy 10 6533,381 Benner Pike,State College,40.834227,-77.806795
Sammi's,205 Park Pl Ste 1,Bellefonte,40.914837,-77.7506
